id,store_zone,store_name,store_mr,store_mr,store_operative,store_sap,store_region
4000,Valle de Mexico,ABTS Y CREMERIA FENIX,MR0023,MR0023,REYES,120138297,Reyes
4001,Valle de Mexico,ABTS Y CREMERIA LA BONITA,MR0023,MR0023,REYES,120192429,Reyes
4002,Valle de Mexico,ABTS Y CREMERÍA LA FLOR DE OAX,MR0023,MR0023,REYES,120107777,Reyes
4003,Valle de Mexico,ABTS Y CREMERIA LUIS,MR0023,MR0023,REYES,120186883,Reyes
4004,Valle de Mexico,ABTS Y CREMERIA RAMIREZ,MR0023,MR0023,REYES,120274775,Reyes
4006,Valle de Mexico,ABTS Y CREMERIA ZAFENAT,MR0023,MR0023,REYES,120230915,Reyes
4007,Valle de Mexico,ABTS Y LICORES CLARITA,MR0023,MR0023,REYES,120012245,Reyes
4008,Valle de Mexico,ABTS Y NOVEDADES,MR0023,MR0023,REYES,120352915,Reyes
4009,Valle de Mexico,ABTS Y REC BRITTANI,MR0023,MR0023,REYES,120139143,Reyes
4010,Valle de Mexico,ABTS Y REC HERNANDEZ,MR0023,MR0023,REYES,110185935,Reyes
4011,Valle de Mexico,ABTS Y RECAUDARÍA NERI,MR0023,MR0023,REYES,120269353,Reyes
4013,Valle de Mexico,ABTS Y SEMILLAS DANY,MR0023,MR0023,REYES,110255357,Reyes
4014,Valle de Mexico,ABTS Y VIN ALEXIS,MR0023,MR0023,REYES,120058598,Reyes
4015,Valle de Mexico,ABTS Y VIN CARMELITA,MR0023,MR0023,REYES,120136643,Reyes
4018,Valle de Mexico,ABTS Y VIN EL TORITO,MR0023,MR0023,REYES,105109139,Reyes
4019,Valle de Mexico,ABTS Y VIN FATIMA,MR0023,MR0023,REYES,120113264,Reyes
4020,Valle de Mexico,ABTS Y VIN LA BARATA,MR0023,MR0023,REYES,105113127,Reyes
4021,Valle de Mexico,ABTS Y VIN LA ECONOMICA,MR0023,MR0023,REYES,105128376,Reyes
4022,Valle de Mexico,ABTS Y VIN TOLUCA,MR0023,MR0023,REYES,105107070,Reyes
4024,Valle de Mexico,ABTS YAHEL,MR0023,MR0023,REYES,120241885,Reyes
4027,Valle de Mexico,ABTS YENELI,MR0023,MR0023,REYES,105128391,Reyes
4028,Valle de Mexico,ABTS YENNY,MR0023,MR0023,REYES,120280865,Reyes
4031,Valle de Mexico,ABTS YOSIEL,MR0023,MR0023,REYES,120027340,Reyes
4032,Valle de Mexico,ABTS YOYIS,MR0023,MR0023,REYES,120063066,Reyes
4033,Valle de Mexico,ABTS ZARAGOZA,MR0023,MR0023,REYES,120286092,Reyes
4034,Valle de Mexico,ABTS ZOE,MR0023,MR0023,REYES,110296836,Reyes
4035,Valle de Mexico,ABTS ZULY,MR0023,MR0023,REYES,101200668,Reyes
4036,Valle de Mexico,ABTS DANYS,MR0023,MR0023,REYES,110053134,Reyes
4038,Valle de Mexico,ABTS LA TIENDUKI,MR0023,MR0023,REYES,105121910,Reyes
4040,Valle de Mexico,ABTS MORENOS,MR0023,MR0023,REYES,120274125,Reyes
4041,Valle de Mexico,ABTS SAN JUDAS TADEO,MR0023,MR0023,REYES,120259697,Reyes
4043,Valle de Mexico,AURA,MR0023,MR0023,REYES,120228708,Reyes
4044,Valle de Mexico,ABTS JADIMI,MR0023,MR0023,REYES,120281379,Reyes
4045,Valle de Mexico,CASA CORRO II,MR0023,MR0023,REYES,110201018,Reyes
4046,Valle de Mexico,CASA TABARES,MR0023,MR0023,REYES,120274137,Reyes
4047,Valle de Mexico,CERVE CENTER,MR0023,MR0023,REYES,120239564,Reyes
4049,Valle de Mexico,COMERCIALIZADORA SURTI-MIAK,MR0023,MR0023,REYES,120234695,Reyes
4052,Valle de Mexico,CREM Y ABTS BERAKHAH 1,MR0023,MR0023,REYES,120230946,Reyes
4053,Valle de Mexico,CREM Y ABTS DALU,MR0023,MR0023,REYES,120226445,Reyes
4056,Valle de Mexico,CREM Y ABTS EL PRIMO,MR0023,MR0023,REYES,105114074,Reyes
4058,Valle de Mexico,CREM Y ABTS LUNA,MR0023,MR0023,REYES,120182254,Reyes
4060,Valle de Mexico,CREM Y ABTS REGINA,MR0023,MR0023,REYES,120189236,Reyes
4061,Valle de Mexico,CREM Y ABTS TADEO,MR0023,MR0023,REYES,120259457,Reyes
4062,Valle de Mexico,CREM Y ABTS TEJUPILCO,MR0023,MR0023,REYES,105116415,Reyes
4063,Valle de Mexico,CREM Y SALCH DEL CARMEN,MR0023,MR0023,REYES,120193374,Reyes
4065,Valle de Mexico,CREMERIA BETZYS,MR0023,MR0023,REYES,110298952,Reyes
4068,Valle de Mexico,CREMERIA GUILLE,MR0023,MR0023,REYES,105126523,Reyes
4071,Valle de Mexico,CREMERIA LA PARROQUIA,MR0023,MR0023,REYES,105204879,Reyes
4074,Valle de Mexico,CREMERIA MARGARITA,MR0023,MR0023,REYES,120233326,Reyes
4075,Valle de Mexico,CREMERIA MORAN,MR0023,MR0023,REYES,105125973,Reyes
4076,Valle de Mexico,CREMERIA PINEDA,MR0023,MR0023,REYES,100804955,Reyes
4077,Valle de Mexico,CREMERIA ROA,MR0023,MR0023,REYES,105126273,Reyes
4078,Valle de Mexico,CREMERIA ROSSINI,MR0023,MR0023,REYES,120276982,Reyes
4079,Valle de Mexico,CREMERIA SAMANTHA,MR0023,MR0023,REYES,105121228,Reyes
4080,Valle de Mexico,CREMERIA SAN JUAN,MR0023,MR0023,REYES,120156846,Reyes
4081,Valle de Mexico,MISC SAN MARTIN CABALLERO,MR0023,MR0023,REYES,120243627,Reyes
4083,Valle de Mexico,CREMERIA Y ABTS MENDOZA,MR0023,MR0023,REYES,110290087,Reyes
4084,Valle de Mexico,CREMERIA Y ABTS ENE,MR0023,MR0023,REYES,120120418,Reyes
4086,Valle de Mexico,CREMERIA Y DEPOSITO RIVEN,MR0023,MR0023,REYES,120013504,Reyes
4087,Valle de Mexico,DEL MINERAL TIENDAS,MR0023,MR0023,REYES,120370600,Reyes
4088,Valle de Mexico,DEPOSITO BLACK KING,MR0023,MR0023,REYES,120239950,Reyes
4091,Valle de Mexico,DEPOSITO GUILLE,MR0023,MR0023,REYES,120296723,Reyes
4093,Valle de Mexico,DISTRIBUIDORA Y ABTS VILLALOB,MR0023,MR0023,REYES,120337897,Reyes
4097,Valle de Mexico,DULCERIA SUSY,MR0023,MR0023,REYES,120217740,Reyes
4098,Valle de Mexico,DULCERIA Y ABTS JUQUILITA,MR0023,MR0023,REYES,120130225,Reyes
4100,Valle de Mexico,DULCES SAM,MR0023,MR0023,REYES,120136625,Reyes
4101,Valle de Mexico,EL 13,MR0023,MR0023,REYES,120337096,Reyes
4103,Valle de Mexico,EL GALLO,MR0023,MR0023,REYES,120281402,Reyes
4104,Valle de Mexico,EL KACHUBI,MR0023,MR0023,REYES,120250026,Reyes
4105,Valle de Mexico,EL MARLBORITO,MR0023,MR0023,REYES,120235997,Reyes
4106,Valle de Mexico,EL MÉXICANO,MR0023,MR0023,REYES,120214769,Reyes
4107,Valle de Mexico,EL PADRINO,MR0023,MR0023,REYES,120277242,Reyes
4108,Valle de Mexico,EMMERSON MINISUPER,MR0023,MR0023,REYES,120142670,Reyes
4109,Valle de Mexico,EN-TIENDAS,MR0023,MR0023,REYES,120313120,Reyes
4110,Valle de Mexico,ABTS Y CREMERÍA FLORESTA,MR0023,MR0023,REYES,120140348,Reyes
4112,Valle de Mexico,FUENTES,MR0023,MR0023,REYES,120231267,Reyes
4113,Valle de Mexico,GALERIA DE PELUCHE,MR0023,MR0023,REYES,120236300,Reyes
4116,Valle de Mexico,LA CABAÑ DEL TIO WILI,MR0023,MR0023,REYES,110211516,Reyes
4118,Valle de Mexico,LA FAVORITA,MR0023,MR0023,REYES,120213153,Reyes
4119,Valle de Mexico,LA GITANA,MR0023,MR0023,REYES,120291384,Reyes
4120,Valle de Mexico,LA GUDALUPANA,MR0023,MR0023,REYES,120187345,Reyes
4121,Valle de Mexico,LA GUERRERENSE,MR0023,MR0023,REYES,120260120,Reyes
4122,Valle de Mexico,LA MICHOACANA II,MR0023,MR0023,REYES,120354027,Reyes
4123,Valle de Mexico,LA PASADITA,MR0023,MR0023,REYES,120041956,Reyes
4126,Valle de Mexico,LACTEOS CRUZ,MR0023,MR0023,REYES,120143686,Reyes
4127,Valle de Mexico,LONJ MERC TONY Y JOSSY,MR0023,MR0023,REYES,110012421,Reyes
4128,Valle de Mexico,LONJ MERC TRUEBA,MR0023,MR0023,REYES,105205232,Reyes
4129,Valle de Mexico,LONJA MERCANTIL LUPITA,MR0023,MR0023,REYES,105109043,Reyes
4131,Valle de Mexico,LOS PAPIOLOS,MR0023,MR0023,REYES,120346034,Reyes
4133,Valle de Mexico,MATERIAS PRIMAS PAO,MR0023,MR0023,REYES,110250543,Reyes
4134,Valle de Mexico,MAXIMO AHORRO LA VUELTA,MR0023,MR0023,REYES,120287611,Reyes
4135,Valle de Mexico,MERCADITO EL PARAISO,MR0023,MR0023,REYES,110147804,Reyes
4136,Valle de Mexico,MI LUPITA,MR0023,MR0023,REYES,120226509,Reyes
4138,Valle de Mexico,MINI MARKET JONATHAN,MR0023,MR0023,REYES,110255400,Reyes
4139,Valle de Mexico,MINI SUPER,MR0023,MR0023,REYES,120186574,Reyes
4146,Valle de Mexico,MINIMARKET LUPITA,MR0023,MR0023,REYES,120297051,Reyes
4147,Valle de Mexico,MINISUPEE TOKO,MR0023,MR0023,REYES,120245123,Reyes
4148,Valle de Mexico,MINISUPER EL CONDE,MR0023,MR0023,REYES,120289604,Reyes
4150,Valle de Mexico,MINISUPER ANGEL,MR0023,MR0023,REYES,101214173,Reyes
4153,Valle de Mexico,MINISUPER IVONNE,MR0023,MR0023,REYES,120256781,Reyes
4155,Valle de Mexico,MINISUPER LOS GUEROS,MR0023,MR0023,REYES,120189481,Reyes
4156,Valle de Mexico,MINISUPER PAO,MR0023,MR0023,REYES,120403931,Reyes
4157,Valle de Mexico,MINISUPER RODRÍGUEZ,MR0023,MR0023,REYES,110082597,Reyes
4158,Valle de Mexico,MIS SUPER CZ02,MR0023,MR0023,REYES,120362961,Reyes
4159,Valle de Mexico,MISC L A,MR0023,MR0023,REYES,105323179,Reyes
4161,Valle de Mexico,MISC 4 BENDICIONES,MR0023,MR0023,REYES,120115960,Reyes
4162,Valle de Mexico,MISC 5 HNOS,MR0023,MR0023,REYES,101217537,Reyes
4164,Valle de Mexico,MISC ADRIANA,MR0023,MR0023,REYES,105105758,Reyes
4165,Valle de Mexico,MISC ALEX 1,MR0023,MR0023,REYES,105304547,Reyes
4166,Valle de Mexico,MISC ALEX,MR0023,MR0023,REYES,120243099,Reyes
4167,Valle de Mexico,MISC ALEX II,MR0023,MR0023,REYES,120073988,Reyes
4168,Valle de Mexico,MISC ALICIA,MR0023,MR0023,REYES,101213575,Reyes
4169,Valle de Mexico,MISC ALMA,MR0023,MR0023,REYES,105106336,Reyes
4171,Valle de Mexico,MISC AMPARITO,MR0023,MR0023,REYES,105114616,Reyes
4172,Valle de Mexico,MISC ANA,MR0023,MR0023,REYES,105109298,Reyes
4173,Valle de Mexico,MISC ANGEL,MR0023,MR0023,REYES,105129830,Reyes
4175,Valle de Mexico,MISC ANITA,MR0023,MR0023,REYES,120084961,Reyes
4177,Valle de Mexico,MISC ARLEQUIN,MR0023,MR0023,REYES,120158733,Reyes
4182,Valle de Mexico,MISC BRANDON,MR0023,MR0023,REYES,120050141,Reyes
4183,Valle de Mexico,MISC BRAYAN,MR0023,MR0023,REYES,120039100,Reyes
4184,Valle de Mexico,MISC CAMLEX,MR0023,MR0023,REYES,120269355,Reyes
4185,Valle de Mexico,MISC CAOBA,MR0023,MR0023,REYES,101212736,Reyes
4189,Valle de Mexico,MISC CASA RODRIGUEZ,MR0023,MR0023,REYES,105105182,Reyes
4192,Valle de Mexico,MISC CECY,MR0023,MR0023,REYES,101213268,Reyes
4193,Valle de Mexico,MISC CHARLY,MR0023,MR0023,REYES,120023412,Reyes
4194,Valle de Mexico,MISC CHECOS,MR0023,MR0023,REYES,105303538,Reyes
4196,Valle de Mexico,MISC CHILIN,MR0023,MR0023,REYES,105106134,Reyes
4197,Valle de Mexico,MISC CHIQUITA 2,MR0023,MR0023,REYES,120038997,Reyes
4202,Valle de Mexico,MISC CONCHITA,MR0023,MR0023,REYES,105131197,Reyes
4203,Valle de Mexico,MISC CRISTHIAN,MR0023,MR0023,REYES,120126052,Reyes
4204,Valle de Mexico,MISC DANIEL,MR0023,MR0023,REYES,110192645,Reyes
4205,Valle de Mexico,MISC DANNY,MR0023,MR0023,REYES,110118487,Reyes
4206,Valle de Mexico,MISC DANY,MR0023,MR0023,REYES,110296864,Reyes
4207,Valle de Mexico,MISC DANY,MR0023,MR0023,REYES,120047501,Reyes
4208,Valle de Mexico,MISC DANY 2,MR0023,MR0023,REYES,110158821,Reyes
4209,Valle de Mexico,MISC DE LOS SANTOS,MR0023,MR0023,REYES,110106913,Reyes
4211,Valle de Mexico,MISC DON JAVIER,MR0023,MR0023,REYES,110018378,Reyes
4213,Valle de Mexico,MISC DON TOnO,MR0023,MR0023,REYES,110086372,Reyes
4214,Valle de Mexico,MISC DONA LORENA,MR0023,MR0023,REYES,110098866,Reyes
4215,Valle de Mexico,MISC LOS OSOS,MR0023,MR0023,REYES,120038681,Reyes
4216,Valle de Mexico,MISC DOÑA MECHE,MR0023,MR0023,REYES,120182075,Reyes
4217,Valle de Mexico,MISC DOS HERMANOS,MR0023,MR0023,REYES,105109032,Reyes
4218,Valle de Mexico,MISC DULCE IVON,MR0023,MR0023,REYES,120226038,Reyes
4219,Valle de Mexico,MISC EDITH,MR0023,MR0023,REYES,101217093,Reyes
4223,Valle de Mexico,MISC EL GALLITO,MR0023,MR0023,REYES,105109185,Reyes
4224,Valle de Mexico,MISC EL GRAN BUDDY,MR0023,MR0023,REYES,120034377,Reyes
4225,Valle de Mexico,MISC EL GUERO,MR0023,MR0023,REYES,101220967,Reyes
4226,Valle de Mexico,MISC EL HIDALGUENSE,MR0023,MR0023,REYES,110216582,Reyes
4228,Valle de Mexico,MISC EL REY,MR0023,MR0023,REYES,120181489,Reyes
4229,Valle de Mexico,MISC EL TIO,MR0023,MR0023,REYES,105311409,Reyes
4230,Valle de Mexico,MISC EL ZAHUAN,MR0023,MR0023,REYES,120191140,Reyes
4231,Valle de Mexico,MISC ELADIO,MR0023,MR0023,REYES,120131300,Reyes
4232,Valle de Mexico,MISC ELE,MR0023,MR0023,REYES,105130852,Reyes
4233,Valle de Mexico,MISC ELIZABETH,MR0023,MR0023,REYES,110228828,Reyes
4234,Valle de Mexico,MISC ENIGMA,MR0023,MR0023,REYES,105120136,Reyes
4238,Valle de Mexico,MISC FANY,MR0023,MR0023,REYES,120271274,Reyes
4240,Valle de Mexico,MISC FATIMA,MR0023,MR0023,REYES,120140252,Reyes
4243,Valle de Mexico,ABTS FLORES,MR0023,MR0023,REYES,101213936,Reyes
4244,Valle de Mexico,MISC FRAN,MR0023,MR0023,REYES,120281836,Reyes
4245,Valle de Mexico,MISC FRANCIS,MR0023,MR0023,REYES,101212372,Reyes
4246,Valle de Mexico,MISC GABY,MR0023,MR0023,REYES,105306954,Reyes
4247,Valle de Mexico,MISC GABY,MR0023,MR0023,REYES,110155030,Reyes
4249,Valle de Mexico,MISC GARCIA,MR0023,MR0023,REYES,105320113,Reyes
4251,Valle de Mexico,MISC GUADALUPANA 2,MR0023,MR0023,REYES,101214188,Reyes
4252,Valle de Mexico,MISC GUADALUPANA 2,MR0023,MR0023,REYES,120339628,Reyes
4253,Valle de Mexico,MISC GUADALUPE,MR0023,MR0023,REYES,110108825,Reyes
4257,Valle de Mexico,MISC IRENE,MR0023,MR0023,REYES,120264975,Reyes
4259,Valle de Mexico,MISC ITZAE,MR0023,MR0023,REYES,120025080,Reyes
4262,Valle de Mexico,MISC IVAN,MR0023,MR0023,REYES,120083478,Reyes
4265,Valle de Mexico,MISC JANNETH,MR0023,MR0023,REYES,101214962,Reyes
4266,Valle de Mexico,MISC JATZIRI,MR0023,MR0023,REYES,120077909,Reyes
4267,Valle de Mexico,MISC JAZMIN,MR0023,MR0023,REYES,120032232,Reyes
4268,Valle de Mexico,CREM Y MISC JESUS,MR0023,MR0023,REYES,120294439,Reyes
4269,Valle de Mexico,MISC JIMENEZ,MR0023,MR0023,REYES,120252686,Reyes
4272,Valle de Mexico,MISC JUANITOS,MR0023,MR0023,REYES,120241241,Reyes
4273,Valle de Mexico,MISC JULIAN,MR0023,MR0023,REYES,120049888,Reyes
4274,Valle de Mexico,MISC JUQUILITA,MR0023,MR0023,REYES,110035524,Reyes
4276,Valle de Mexico,MISC JUQUILITA,MR0023,MR0023,REYES,120243081,Reyes
4277,Valle de Mexico,ABTS JUQUILITA,MR0023,MR0023,REYES,120046742,Reyes
4278,Valle de Mexico,MISC KAREN,MR0023,MR0023,REYES,105129102,Reyes
4281,Valle de Mexico,MISC KATIA,MR0023,MR0023,REYES,101221284,Reyes
4282,Valle de Mexico,MISC KATY,MR0023,MR0023,REYES,110084268,Reyes
4283,Valle de Mexico,PARTICULAR CVTA LOURDES,MR0023,MR0023,REYES,120255090,Reyes
4284,Valle de Mexico,MISC LA CABAÑA,MR0023,MR0023,REYES,120398641,Reyes
4285,Valle de Mexico,MISC LA CHIQUITA,MR0023,MR0023,REYES,105306396,Reyes
4289,Valle de Mexico,MISC LA ESCONDIDA,MR0023,MR0023,REYES,101213238,Reyes
4290,Valle de Mexico,MISC LA ESMERALDA,MR0023,MR0023,REYES,105122427,Reyes
4291,Valle de Mexico,MISC LA ESPERANZA,MR0023,MR0023,REYES,105116357,Reyes
4292,Valle de Mexico,MISC LA ESPERANZA,MR0023,MR0023,REYES,120019489,Reyes
4294,Valle de Mexico,MISC LA ESQUINITA,MR0023,MR0023,REYES,101220156,Reyes
4295,Valle de Mexico,MISC LA ESTACION,MR0023,MR0023,REYES,120270064,Reyes
4296,Valle de Mexico,MISC LA ESTRELLITA,MR0023,MR0023,REYES,101200741,Reyes
4298,Valle de Mexico,MISC LA FE,MR0023,MR0023,REYES,110303633,Reyes
4299,Valle de Mexico,MISC LA FLOR,MR0023,MR0023,REYES,101213155,Reyes
4300,Valle de Mexico,MISC LA FLOR DE MAYO,MR0023,MR0023,REYES,105106377,Reyes
4306,Valle de Mexico,MISC LA LUPITA,MR0023,MR0023,REYES,105304486,Reyes
4308,Valle de Mexico,MISC LA MIXTECA,MR0023,MR0023,REYES,101213075,Reyes
4311,Valle de Mexico,MISC LA PEQUENA,MR0023,MR0023,REYES,101213461,Reyes
4312,Valle de Mexico,MISC LA PEQUENA,MR0023,MR0023,REYES,120032474,Reyes
4314,Valle de Mexico,MISC LA PEQUEÑITA,MR0023,MR0023,REYES,120090376,Reyes
4315,Valle de Mexico,MISC LA POTOSINA,MR0023,MR0023,REYES,105108064,Reyes
4318,Valle de Mexico,MISC LA SEVILLANA,MR0023,MR0023,REYES,110087894,Reyes
4319,Valle de Mexico,MISC LA SORPRESA,MR0023,MR0023,REYES,120279133,Reyes
4320,Valle de Mexico,MISC LA SUBIDITA,MR0023,MR0023,REYES,105305176,Reyes
4321,Valle de Mexico,MISC ALAN,MR0023,MR0023,REYES,120015993,Reyes
4323,Valle de Mexico,MISC LAS CHIQUITAS,MR0023,MR0023,REYES,110079936,Reyes
4326,Valle de Mexico,MISC LAURITA,MR0023,MR0023,REYES,110218534,Reyes
4328,Valle de Mexico,MISC LILIANA,MR0023,MR0023,REYES,110281967,Reyes
4329,Valle de Mexico,MISC LILIANA II,MR0023,MR0023,REYES,101221902,Reyes
4330,Valle de Mexico,MISC LINDA,MR0023,MR0023,REYES,120253657,Reyes
4331,Valle de Mexico,MISC LOLITA,MR0023,MR0023,REYES,105130733,Reyes
4332,Valle de Mexico,MISC LOPEZ,MR0023,MR0023,REYES,101212519,Reyes
4334,Valle de Mexico,MISC LOS ALCATRACES,MR0023,MR0023,REYES,110262736,Reyes
4336,Valle de Mexico,MISC LOS CHUCHOS,MR0023,MR0023,REYES,110137148,Reyes
4339,Valle de Mexico,MISC LOS PACHECOS,MR0023,MR0023,REYES,105127851,Reyes
4340,Valle de Mexico,MISC LOS PINOS,MR0023,MR0023,REYES,120078766,Reyes
4341,Valle de Mexico,MISC LOS POLLITOS,MR0023,MR0023,REYES,105123518,Reyes
4342,Valle de Mexico,MISC LOZANO,MR0023,MR0023,REYES,105310998,Reyes
4346,Valle de Mexico,MISC MARECK,MR0023,MR0023,REYES,110284022,Reyes
4347,Valle de Mexico,MISC MARIELITA,MR0023,MR0023,REYES,105108132,Reyes
4348,Valle de Mexico,MISC MARTINEZ,MR0023,MR0023,REYES,120215956,Reyes
4351,Valle de Mexico,MISC MARY I,MR0023,MR0023,REYES,110141118,Reyes
4352,Valle de Mexico,MISC MAX,MR0023,MR0023,REYES,105304432,Reyes
4353,Valle de Mexico,MISC MEDINA,MR0023,MR0023,REYES,120039758,Reyes
4354,Valle de Mexico,MISC MELINA,MR0023,MR0023,REYES,110256586,Reyes
4355,Valle de Mexico,MISC MI PEQUENO JUAN,MR0023,MR0023,REYES,105114486,Reyes
4357,Valle de Mexico,MISC MIREMI,MR0023,MR0023,REYES,120244815,Reyes
4358,Valle de Mexico,MISC MIRIAM,MR0023,MR0023,REYES,100806278,Reyes
4359,Valle de Mexico,MISC MIRIAM,MR0023,MR0023,REYES,120029940,Reyes
4360,Valle de Mexico,MISC MONROY,MR0023,MR0023,REYES,110055158,Reyes
4361,Valle de Mexico,MISC NERY,MR0023,MR0023,REYES,105320126,Reyes
4362,Valle de Mexico,MISC NORMA,MR0023,MR0023,REYES,110064068,Reyes
4363,Valle de Mexico,MISC OSI,MR0023,MR0023,REYES,120256901,Reyes
4364,Valle de Mexico,MISC PASADITA 2,MR0023,MR0023,REYES,120118605,Reyes
4367,Valle de Mexico,MISC PEÑA II,MR0023,MR0023,REYES,120143713,Reyes
4369,Valle de Mexico,MISC PROGRESO,MR0023,MR0023,REYES,101214454,Reyes
4370,Valle de Mexico,MISC PROGRESO DOS,MR0023,MR0023,REYES,101216884,Reyes
4371,Valle de Mexico,MISC PUERTO RICO,MR0023,MR0023,REYES,120106948,Reyes
4373,Valle de Mexico,MISC RICKY,MR0023,MR0023,REYES,105315430,Reyes
4375,Valle de Mexico,MISC ROMERO 2,MR0023,MR0023,REYES,101214466,Reyes
4376,Valle de Mexico,MISC ROSITA,MR0023,MR0023,REYES,110273050,Reyes
4378,Valle de Mexico,MISC SAN FRANCISCO,MR0023,MR0023,REYES,101213186,Reyes
4379,Valle de Mexico,MISC SAN JOSE,MR0023,MR0023,REYES,120090564,Reyes
4382,Valle de Mexico,MISC SAN JUDAS TADEO 6,MR0023,MR0023,REYES,120181560,Reyes
4383,Valle de Mexico,MISC SAN MIGUEL,MR0023,MR0023,REYES,105313765,Reyes
4384,Valle de Mexico,MISC SAN MIGUEL 87,MR0023,MR0023,REYES,120332234,Reyes
4385,Valle de Mexico,MISC SAN VEN,MR0023,MR0023,REYES,105105821,Reyes
4388,Valle de Mexico,MISC SEVILLA,MR0023,MR0023,REYES,110304370,Reyes
4389,Valle de Mexico,MISC SHARON,MR0023,MR0023,REYES,120104742,Reyes
4390,Valle de Mexico,MISC SHER,MR0023,MR0023,REYES,120192208,Reyes
4392,Valle de Mexico,MISC SILVIA,MR0023,MR0023,REYES,105107825,Reyes
4393,Valle de Mexico,MISC SOBERANO,MR0023,MR0023,REYES,110247357,Reyes
4394,Valle de Mexico,MISC SONIA,MR0023,MR0023,REYES,110249387,Reyes
4395,Valle de Mexico,MISC SOYLA,MR0023,MR0023,REYES,105306580,Reyes
4396,Valle de Mexico,MISC SUAREZ,MR0023,MR0023,REYES,120203772,Reyes
4397,Valle de Mexico,MISC SUPER LA CURVITA,MR0023,MR0023,REYES,110277605,Reyes
4398,Valle de Mexico,MISC SUPERCITO,MR0023,MR0023,REYES,105123128,Reyes
4399,Valle de Mexico,MISC TETO,MR0023,MR0023,REYES,105109453,Reyes
4400,Valle de Mexico,MISC TINA,MR0023,MR0023,REYES,120225320,Reyes
4401,Valle de Mexico,MISC TONI,MR0023,MR0023,REYES,110245054,Reyes
4402,Valle de Mexico,MISC TONITA,MR0023,MR0023,REYES,105108889,Reyes
4404,Valle de Mexico,MISC VALE,MR0023,MR0023,REYES,120013633,Reyes
4405,Valle de Mexico,MISC VALERIA,MR0023,MR0023,REYES,110166223,Reyes
4407,Valle de Mexico,MISC VENTANITA,MR0023,MR0023,REYES,120082943,Reyes
4408,Valle de Mexico,MISC VIANEY,MR0023,MR0023,REYES,105110686,Reyes
4410,Valle de Mexico,MISC VIGONIS,MR0023,MR0023,REYES,110169725,Reyes
4411,Valle de Mexico,ABARROTES DANY,MR0023,MR0023,REYES,120016422,Reyes
4412,Valle de Mexico,MISC Y PALETERIA,MR0023,MR0023,REYES,110155207,Reyes
4413,Valle de Mexico,MISC YESSI,MR0023,MR0023,REYES,110157475,Reyes
4414,Valle de Mexico,MISC YOLI,MR0023,MR0023,REYES,105104563,Reyes
4417,Valle de Mexico,MISC EL FANTASMA,MR0023,MR0023,REYES,110085847,Reyes
4418,Valle de Mexico,MISC POLO,MR0023,MR0023,REYES,120287182,Reyes
4421,Valle de Mexico,MISCELANEA LUCI,MR0023,MR0023,REYES,120228710,Reyes
4422,Valle de Mexico,MISELANEA LUPITA,MR0023,MR0023,REYES,105105164,Reyes
4423,Valle de Mexico,NATALIA ABEDUL,MR0023,MR0023,REYES,110179399,Reyes
4424,Valle de Mexico,OTXO,MR0023,MR0023,REYES,120344141,Reyes
4425,Valle de Mexico,PAPELERIA JOSUE,MR0023,MR0023,REYES,120048499,Reyes
4426,Valle de Mexico,PAPELERIA REYNA,MR0023,MR0023,REYES,110130322,Reyes
4430,Valle de Mexico,PART C VTA LA VENTANITA VIOLET,MR0023,MR0023,REYES,105131123,Reyes
4432,Valle de Mexico,PART C/VTA ANDREA,MR0023,MR0023,REYES,120078949,Reyes
4433,Valle de Mexico,PART C/VTA GONZALEZ,MR0023,MR0023,REYES,120164132,Reyes
4434,Valle de Mexico,PART C/VTA JUANITA,MR0023,MR0023,REYES,120171465,Reyes
4436,Valle de Mexico,PART C/VTA QUETZALLI,MR0023,MR0023,REYES,110286127,Reyes
4437,Valle de Mexico,PART C/VTA ROGER,MR0023,MR0023,REYES,120047264,Reyes
4438,Valle de Mexico,PART C/VTA SANTA MARIA,MR0023,MR0023,REYES,120190305,Reyes
4439,Valle de Mexico,PART C-VTA MARIA,MR0023,MR0023,REYES,105118502,Reyes
4441,Valle de Mexico,PART HILANY,MR0023,MR0023,REYES,120320567,Reyes
4444,Valle de Mexico,PERFUMERIA Y ABTS ARA,MR0023,MR0023,REYES,120171457,Reyes
4446,Valle de Mexico,RECAUDERIA SARAHI,MR0023,MR0023,REYES,105127188,Reyes
4448,Valle de Mexico,RICHARD FLASH,MR0023,MR0023,REYES,120236082,Reyes
4449,Valle de Mexico,SEMILLAS SAN JUDITAS,MR0023,MR0023,REYES,120305564,Reyes
4451,Valle de Mexico,SERVITODO DON MEMO 2,MR0023,MR0023,REYES,120158473,Reyes
4452,Valle de Mexico,ABTS HILDA,MR0023,MR0023,REYES,101200682,Reyes
4453,Valle de Mexico,SUPER CORI,MR0023,MR0023,REYES,120184278,Reyes
4454,Valle de Mexico,SUPER EXPRESS 09,MR0023,MR0023,REYES,120257917,Reyes
4456,Valle de Mexico,SUPER UNO SANTA CRUZ,MR0023,MR0023,REYES,120199813,Reyes
4457,Valle de Mexico,SUPER YAK,MR0023,MR0023,REYES,110155212,Reyes
4459,Valle de Mexico,SUPERCITO MARYE,MR0023,MR0023,REYES,120093211,Reyes
4460,Valle de Mexico,SURTI TIENDA MIRAVALLE,MR0023,MR0023,REYES,120040806,Reyes
